URL,Size in sq ft,Price per month,Cost per sq ft
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-apartments-in-yaletown/6817823979.html,525,2085,3.9714285714285715
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-townhomes/6817942597.html,525,1975,3.761904761904762
https://vancouver.craigslist.org/van/apa/d/vancouver-game-room-pool-table-onsite/6819554762.html,525,1975,3.761904761904762
https://vancouver.craigslist.org/van/apa/d/vancouver-covered-outdoor-hot-tub/6828006253.html,525,2075,3.9523809523809526
https://vancouver.craigslist.org/van/apa/d/vancouver-1331-alberni-1-bedroom/6796883218.html,610,2090,3.4262295081967213
https://vancouver.craigslist.org/van/apa/d/vancouver-youll-fall-in-love-with-the/6797371421.html,610,2090,3.4262295081967213
https://vancouver.craigslist.org/van/apa/d/vancouver-1/6794758863.html,675,2095,3.1037037037037036
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroomquasi-solarium-drake/6795635250.html,650,2195,3.376923076923077
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-condo-for/6813019644.html,420,2095,4.988095238095238
https://vancouver.craigslist.org/van/apa/d/vancouver-bdrm-sqft-the-aquarius/6824195397.html,540,2095,3.8796296296296298
https://vancouver.craigslist.org/van/apa/d/vancouver-convenient-large-1-bedroom/6817098593.html,570,2099,3.6824561403508773
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-contemporary-condo/6793919308.html,630,2100,3.3333333333333335
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6801544705.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6808943220.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6816277802.html,600,2200,3.6666666666666665
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-1-bedroom-available/6802048187.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-26-flr-1-bdrm-utilities/6807360539.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-beach-avenue-fully-renovated/6807781462.html,640,2100,3.28125
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bdrm-fully-furnished/6808900759.html,550,2100,3.8181818181818183
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver/6811707574.html,635,2100,3.3070866141732282
https://vancouver.craigslist.org/van/apa/d/vancouver-heart-of-downtown-vancouver/6811874416.html,580,2100,3.6206896551724137
https://vancouver.craigslist.org/van/apa/d/vancouver-newer-apartment-in-yaletown/6813770289.html,542,2100,3.874538745387454
https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscomcozy/6814984110.html,700,2100,3.0
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bedroom-in-new/6816007072.html,532,2100,3.9473684210526314
https://vancouver.craigslist.org/van/apa/d/vancouver-1br-21st-floor-woodwards/6817408874.html,645,2100,3.255813953488372
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6817433275.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6819014120.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6819747208.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6821993198.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6822859731.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6823686190.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6826139056.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6826898465.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6827572611.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6829223451.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-den-with-amazing/6818995816.html,602,2100,3.488372093023256
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-den-with/6827983996.html,610,2100,3.442622950819672
https://vancouver.craigslist.org/van/apa/d/vancouver-ultralux-furnished-suite/6820223577.html,505,2100,4.158415841584159
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-water-view/6820495264.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6820918164.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6821497105.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6824781211.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-den/6821646573.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-one-bedroom/6823243867.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-available-immediately-firenze/6823952942.html,620,2100,3.3870967741935485
https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-end-downtown/6824406039.html,479,2100,4.384133611691023
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-west-end-downtown/6827120936.html,479,2100,4.384133611691023
https://vancouver.craigslist.org/van/apa/d/vancouver/6824739543.html,689,2100,3.0478955007256894
https://vancouver.craigslist.org/van/apa/d/vancouver-easyrentca-furnished-yaletown/6825779410.html,550,2100,3.8181818181818183
https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-unfurnished-1/6825973739.html,505,2100,4.158415841584159
https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-1-bedroom-den/6826513651.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-1-bedroom-den/6827500697.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-1-br-flex-rm-full-appliances/6828337746.html,733,2100,2.8649386084583903
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-furnished-huge-1br/6828653321.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-furnished-huge-1br/6829508082.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bedroom-and-den/6828777423.html,510,2100,4.117647058823529
https://vancouver.craigslist.org/van/apa/d/vancouver-sunny-and-bright-1-bedroom/6828898450.html,490,2100,4.285714285714286
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-bedroom-apartment/6829134398.html,524,2100,4.00763358778626
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bed-apartment/6829142600.html,527,2100,3.984819734345351
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-views-at-this-1br/6829514706.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-ocean-city-view-1/6829711243.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/new-large-1-bedroom-apt-downtown/6818565322.html,649,2145,3.305084745762712
https://vancouver.craigslist.org/van/apa/d/new-large-1-bedroom-apt-downtown/6825886519.html,649,2100,3.235747303543914
https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-furnished-condo-for/6799393734.html,540,2150,3.9814814814814814
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-office-in-downtown/6804772693.html,551,2150,3.901996370235935
https://vancouver.craigslist.org/van/apa/d/vancouver-1bed-plus-1-den-new-luxurious/6808747518.html,555,2150,3.873873873873874
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1brensuite/6820758923.html,665,2150,3.2330827067669174
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1brensuite/6825403063.html,665,2150,3.2330827067669174
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bed-condo-stanley/6823878993.html,500,2150,4.3
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-furnished/6825061595.html,600,2150,3.5833333333333335
https://vancouver.craigslist.org/van/apa/d/vancouver-for-rent-condo/6827264119.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-br-and-den-670-sqft-salt/6827356287.html,670,2150,3.208955223880597
https://vancouver.craigslist.org/van/apa/d/vancouver-condo-for-rent/6828032791.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-br-solarium-at-howe/6828364104.html,495,2150,4.343434343434343
https://vancouver.craigslist.org/van/apa/d/vancouver-spectrum-tower-15th-floor/6828884070.html,563,2150,3.818827708703375
https://vancouver.craigslist.org/van/apa/d/vancouver-822-seymour-studio-furnished/6829917740.html,450,2150,4.777777777777778
https://vancouver.craigslist.org/van/apa/d/vancouver-1-br-1-br-few-steps-from/6829950258.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-coal-harbour-living/6807831477.html,657,2175,3.310502283105023
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-coal-harbour-living/6807839552.html,595,2175,3.6554621848739495
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-coal-harbour-living/6823991287.html,658,2200,3.3434650455927053
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-beautiful-fully/6825028501.html,515,2180,4.233009708737864
https://vancouver.craigslist.org/van/apa/d/vancouver-west-of-denman-1-bedroom/6809113597.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-suite-with-view/6814586586.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-suite-with-view/6819995234.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-large-1-bedroom-suite-with/6825497360.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-vistarealtynet-1-br-1bth/6812334414.html,635,2190,3.4488188976377954
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-unit-located-near/6813484690.html,640,2190,3.421875
https://vancouver.craigslist.org/van/apa/d/vancouver-vanakpropertiescom-furnished/6819601531.html,548,2190,3.9963503649635035
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-downtown-1-bedroom/6824457949.html,685,2190,3.197080291970803
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroomden2nd/6794767803.html,550,2195,3.9909090909090907
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroom-in/6803028447.html,500,2195,4.39
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-all-inclusive-open/6829903191.html,500,2199,4.398
https://vancouver.craigslist.org/van/apa/d/vancouver-available-may-1st-pet/6790526901.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6790592190.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6790595248.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6799946951.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-nicely-furnished-1-bedroom/6799947655.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6799948488.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6799949173.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-allowed-furnished-1/6799949865.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6799950664.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-permitted-furnished-1/6799951430.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6799973341.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6811571370.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6811576932.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6811605201.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6811608639.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6812265767.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6812295172.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished-1/6812314118.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6816494071.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6816502614.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-nicely-furnished-1-bedroom/6816503186.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6816504358.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished-1/6816507080.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-available-may-1st-pet-welcome/6816508157.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-available-may-1st-pet-welcome/6816516686.html,500,2100,4.2
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-contemporary-condo/6793919308.html,630,2100,3.3333333333333335
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6801544705.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6808943220.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bedroom-with-balcony/6816277802.html,600,2200,3.6666666666666665
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-1-bedroom-available/6802048187.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-26-flr-1-bdrm-utilities/6807360539.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-beach-avenue-fully-renovated/6807781462.html,640,2100,3.28125
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bdrm-fully-furnished/6808900759.html,550,2100,3.8181818181818183
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver/6811707574.html,635,2100,3.3070866141732282
https://vancouver.craigslist.org/van/apa/d/vancouver-heart-of-downtown-vancouver/6811874416.html,580,2100,3.6206896551724137
https://vancouver.craigslist.org/van/apa/d/vancouver-newer-apartment-in-yaletown/6813770289.html,542,2100,3.874538745387454
https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscomcozy/6814984110.html,700,2100,3.0
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bedroom-in-new/6816007072.html,532,2100,3.9473684210526314
https://vancouver.craigslist.org/van/apa/d/vancouver-1br-21st-floor-woodwards/6817408874.html,645,2100,3.255813953488372
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6817433275.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6819014120.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6819747208.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6821993198.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6822859731.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6823686190.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6826139056.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6826898465.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6827572611.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-in/6829223451.html,460,2100,4.565217391304348
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-den-with-amazing/6818995816.html,602,2100,3.488372093023256
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-den-with/6827983996.html,610,2100,3.442622950819672
https://vancouver.craigslist.org/van/apa/d/vancouver-ultralux-furnished-suite/6820223577.html,505,2100,4.158415841584159
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-water-view/6820495264.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6820918164.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6821497105.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-executive-1-bedroom-den-with/6824781211.html,560,2100,3.75
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-den/6821646573.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-one-bedroom/6823243867.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-available-immediately-firenze/6823952942.html,620,2100,3.3870967741935485
https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-end-downtown/6824406039.html,479,2100,4.384133611691023
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-west-end-downtown/6827120936.html,479,2100,4.384133611691023
https://vancouver.craigslist.org/van/apa/d/vancouver/6824739543.html,689,2100,3.0478955007256894
https://vancouver.craigslist.org/van/apa/d/vancouver/6825705675.html,578,2395,4.143598615916955
https://vancouver.craigslist.org/van/apa/d/vancouver-easyrentca-furnished-yaletown/6825779410.html,550,2100,3.8181818181818183
https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-unfurnished-1/6825973739.html,505,2100,4.158415841584159
https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-1-bedroom-den/6826513651.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-1-bedroom-den/6827500697.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-1-br-flex-rm-full-appliances/6828337746.html,733,2100,2.8649386084583903
https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-den-at-coal/6828366363.html,527,2100,3.984819734345351
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-furnished-huge-1br/6828653321.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-furnished-huge-1br/6829508082.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bedroom-and-den/6828777423.html,510,2100,4.117647058823529
https://vancouver.craigslist.org/van/apa/d/vancouver-sunny-and-bright-1-bedroom/6828898450.html,490,2100,4.285714285714286
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-bedroom-apartment/6829134398.html,524,2100,4.00763358778626
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bed-apartment/6829142600.html,527,2100,3.984819734345351
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-views-at-this-1br/6829514706.html,600,2100,3.5
https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-ocean-city-view-1/6829711243.html,650,2100,3.230769230769231
https://vancouver.craigslist.org/van/apa/d/new-large-1-bedroom-apt-downtown/6818565322.html,649,2145,3.305084745762712
https://vancouver.craigslist.org/van/apa/d/new-large-1-bedroom-apt-downtown/6825886519.html,649,2100,3.235747303543914
https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-furnished-condo-for/6799393734.html,540,2150,3.9814814814814814
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-office-in-downtown/6804772693.html,551,2150,3.901996370235935
https://vancouver.craigslist.org/van/apa/d/vancouver-1bed-plus-1-den-new-luxurious/6808747518.html,555,2150,3.873873873873874
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1brensuite/6820758923.html,665,2150,3.2330827067669174
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1brensuite/6825403063.html,665,2150,3.2330827067669174
https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-1-bed-condo-stanley/6823878993.html,500,2150,4.3
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-furnished/6825061595.html,600,2150,3.5833333333333335
https://vancouver.craigslist.org/van/apa/d/vancouver-for-rent-condo/6827264119.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-br-and-den-670-sqft-salt/6827356287.html,670,2150,3.208955223880597
https://vancouver.craigslist.org/van/apa/d/vancouver-condo-for-rent/6828032791.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1-br-solarium-at-howe/6828364104.html,495,2150,4.343434343434343
https://vancouver.craigslist.org/van/apa/d/vancouver-spectrum-tower-15th-floor/6828884070.html,563,2150,3.818827708703375
https://vancouver.craigslist.org/van/apa/d/vancouver-822-seymour-studio-furnished/6829917740.html,450,2150,4.777777777777778
https://vancouver.craigslist.org/van/apa/d/vancouver-1-br-1-br-few-steps-from/6829950258.html,620,2150,3.467741935483871
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-coal-harbour-living/6807831477.html,657,2175,3.310502283105023
https://vancouver.craigslist.org/van/apa/d/vancouver-modern-coal-harbour-living/6807837929.html,657,2350,3.5768645357686455
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-coal-harbour-living/6807839552.html,595,2175,3.6554621848739495
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-coal-harbour-living/6823990703.html,619,2385,3.852988691437803
https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-coal-harbour-living/6823991287.html,658,2200,3.3434650455927053
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-beautiful-fully/6825028501.html,515,2180,4.233009708737864
https://vancouver.craigslist.org/van/apa/d/vancouver-west-of-denman-1-bedroom/6809113597.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-suite-with-view/6814586586.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-suite-with-view/6819995234.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-large-1-bedroom-suite-with/6825497360.html,800,2182,2.7275
https://vancouver.craigslist.org/van/apa/d/vancouver-vistarealtynet-1-br-1bth/6812334414.html,635,2190,3.4488188976377954
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-unit-located-near/6813484690.html,640,2190,3.421875
https://vancouver.craigslist.org/van/apa/d/vancouver-vanakpropertiescom-furnished/6819601531.html,548,2190,3.9963503649635035
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-downtown-1-bedroom/6824457949.html,685,2190,3.197080291970803
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroomden2nd/6794767803.html,550,2195,3.9909090909090907
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroomquasi-solarium-drake/6795635250.html,650,2195,3.376923076923077
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom/6803713361.html,650,2360,3.6307692307692307
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroom-in/6803028447.html,500,2195,4.39
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-all-inclusive-open/6829903191.html,500,2199,4.398
https://vancouver.craigslist.org/van/apa/d/vancouver-ocean-front-1-bedroom-den-in/6793772418.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-ocean-front-1-bedroom-den-in/6794452886.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-ocean-front-1-bedroom-den-in/6795329512.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-ocean-front-1-bedroom-den-in/6796169156.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-ocean-front-1-bedroom-den-in/6797004253.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-cozy-one-bedroom/6797487570.html,580,2200,3.793103448275862
https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-1-bed-1-bath-den-in/6798078124.html,580,2200,3.793103448275862
https://vancouver.craigslist.org/van/apa/d/vancouver-freshly-renovated-yaletown-1/6798139232.html,533,2200,4.127579737335835
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-luxury/6798139850.html,600,2200,3.6666666666666665
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-luxury/6805920021.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-luxury/6808696400.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-luxury/6810309366.html,620,2100,3.3870967741935485
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-luxury/6810909692.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6811279268.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-1-bath/6811551758.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6811753801.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6812174568.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6812591366.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6812935139.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-1-bath/6813156040.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6813391830.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6813764302.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6814039670.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-1-bath/6814224577.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6814595468.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1-bedroom-1-bath/6814973647.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bedroom-1-bathroom-condo/6815083784.html,620,2200,3.5483870967741935
https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-one-bedroom/6799170777.html,700,2200,3.142857142857143
https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-two-floor-loft/6801270349.html,700,2200,3.142857142857143
https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-1-bedroom-unit-in/6803249090.html,600,2200,3.6666666666666665
https://vancouver.craigslist.org/van/apa/d/1-bedroom-loft-available-now/6803296000.html,650,2200,3.3846153846153846
https://vancouver.craigslist.org/van/apa/d/vancouver-coal-harbour-1-bdrm-apartment/6809719614.html,640,2200,3.4375
https://vancouver.craigslist.org/van/apa/d/vancouver-1-bdrm-condo-vancouver/6810913985.html,628,2200,3.5031847133757963
